id,title,description,availability,condition,price,link,image_link,brand,google_product_category,additional_image_link,availability_circle_origin.latitude,availability_circle_origin.longitude,availability_circle_radius,availability_circle_radius_unit,availability_postal_codes
curso-pagina_83,MBA em Gestão Financeira,MBA em Gestão Financeira - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/mba-em-gestao-financeira,https://storage.googleapis.com/cms-site-integrado/mba_em_gestao_financeira_4c6b89692c/mba_em_gestao_financeira_4c6b89692c.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_mba_em_gestao_financeira_4c6b89692c/large_mba_em_gestao_financeira_4c6b89692c.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_95,MBA em Marketing Digital,MBA em Marketing Digital - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/mba-em-marketing-digital,https://storage.googleapis.com/cms-site-integrado/mba_em_marketing_digital_70de2a7375/mba_em_marketing_digital_70de2a7375.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_mba_em_marketing_digital_70de2a7375/large_mba_em_marketing_digital_70de2a7375.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_98,Nutrição Materno-Infantil,Nutrição Materno-Infantil - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/nutricao-maternoinfantil,https://storage.googleapis.com/cms-site-integrado/nutricao_materno_infantil_9ed367e354/nutricao_materno_infantil_9ed367e354.webp,Grupo Integrado,Educação > Nutrição,https://storage.googleapis.com/cms-site-integrado/large_nutricao_materno_infantil_9ed367e354/large_nutricao_materno_infantil_9ed367e354.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_91,Fisioterapia Esportiva,Fisioterapia Esportiva - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/fisioterapia-esportiva,https://storage.googleapis.com/cms-site-integrado/fisioterapia_esportiva_7d2d1be0b7/fisioterapia_esportiva_7d2d1be0b7.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_fisioterapia_esportiva_7d2d1be0b7/large_fisioterapia_esportiva_7d2d1be0b7.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_97,Direito Penal e Processual Penal,Direito Penal e Processual Penal - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/direito-penal-e-processual-penal,https://storage.googleapis.com/cms-site-integrado/direito_penal_e_processual_penal_f77e591a9a/direito_penal_e_processual_penal_f77e591a9a.webp,Grupo Integrado,Educação > Direito,https://storage.googleapis.com/cms-site-integrado/large_direito_penal_e_processual_penal_f77e591a9a/large_direito_penal_e_processual_penal_f77e591a9a.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_101,MBA em Gestão Comercial,MBA em Gestão Comercial - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/mba-em-gestao-comercial,https://storage.googleapis.com/cms-site-integrado/mba_gestao_comercial_0401374b31/mba_gestao_comercial_0401374b31.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_mba_gestao_comercial_0401374b31/large_mba_gestao_comercial_0401374b31.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_108,Direito Civil e Processual Civil,Direito Civil e Processual Civil - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/direito-civil-e-processual-civil,https://storage.googleapis.com/cms-site-integrado/direito_civil_e_processual_civil_fbfb3c55fd/direito_civil_e_processual_civil_fbfb3c55fd.webp,Grupo Integrado,Educação > Direito,https://storage.googleapis.com/cms-site-integrado/large_direito_civil_e_processual_civil_fbfb3c55fd/large_direito_civil_e_processual_civil_fbfb3c55fd.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_112,Enfermagem em Pediatria e Neonatologia,Enfermagem em Pediatria e Neonatologia - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/enfermagem-em-pediatria-e-neonatologia,https://storage.googleapis.com/cms-site-integrado/enfermagem_em_pediatria_e_neonatologia_f0f9764c24/enfermagem_em_pediatria_e_neonatologia_f0f9764c24.webp,Grupo Integrado,Educação > Enfermagem,https://storage.googleapis.com/cms-site-integrado/large_enfermagem_em_pediatria_e_neonatologia_f0f9764c24/large_enfermagem_em_pediatria_e_neonatologia_f0f9764c24.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_111,Farmacologia,Farmacologia - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/farmacologia,https://storage.googleapis.com/cms-site-integrado/farmacologia_69631bd7d3/farmacologia_69631bd7d3.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_farmacologia_69631bd7d3/large_farmacologia_69631bd7d3.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_114,Enfermagem em Urgência e Emergência,Enfermagem em Urgência e Emergência - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/enfermagem-em-urgencia-e-emergencia,https://storage.googleapis.com/cms-site-integrado/enfermagem_em_urgencia_e_emergencia_070d4b52af/enfermagem_em_urgencia_e_emergencia_070d4b52af.webp,Grupo Integrado,Educação > Enfermagem,https://storage.googleapis.com/cms-site-integrado/large_enfermagem_em_urgencia_e_emergencia_070d4b52af/large_enfermagem_em_urgencia_e_emergencia_070d4b52af.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_116,MBA em Gestão de Investimentos,MBA em Gestão de Investimentos - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/mba-em-gestao-de-investimentos,https://storage.googleapis.com/cms-site-integrado/mba_em_gestao_de_investimentos_2f39ace748/mba_em_gestao_de_investimentos_2f39ace748.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_mba_em_gestao_de_investimentos_2f39ace748/large_mba_em_gestao_de_investimentos_2f39ace748.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_105,Análises Clínicas,Análises Clínicas - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/analises-clinicas,https://storage.googleapis.com/cms-site-integrado/analises_clinicas_f14a7fa618/analises_clinicas_f14a7fa618.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_analises_clinicas_f14a7fa618/large_analises_clinicas_f14a7fa618.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_107,Direito Notarial e Registral,Direito Notarial e Registral - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/direito-notarial-e-registral,https://storage.googleapis.com/cms-site-integrado/direito_notarial_e_registral_3b3a99996f/direito_notarial_e_registral_3b3a99996f.webp,Grupo Integrado,Educação > Direito,https://storage.googleapis.com/cms-site-integrado/large_direito_notarial_e_registral_3b3a99996f/large_direito_notarial_e_registral_3b3a99996f.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_109,Nutrição Clínica Hospitalar e Ambulatorial,Nutrição Clínica Hospitalar e Ambulatorial - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/nutricao-clinica-hospitalar-e-ambulatorial,https://storage.googleapis.com/cms-site-integrado/nutricao_clinica_hospitalar_e_ambulatorial_66a9a93be4/nutricao_clinica_hospitalar_e_ambulatorial_66a9a93be4.webp,Grupo Integrado,Educação > Nutrição,https://storage.googleapis.com/cms-site-integrado/large_nutricao_clinica_hospitalar_e_ambulatorial_66a9a93be4/large_nutricao_clinica_hospitalar_e_ambulatorial_66a9a93be4.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_110,MBA em Gestão Hospitalar,MBA em Gestão Hospitalar - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/mba-em-gestao-hospitalar,https://storage.googleapis.com/cms-site-integrado/mba_em_gestao_hospitalar_38bffdbb35/mba_em_gestao_hospitalar_38bffdbb35.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_mba_em_gestao_hospitalar_38bffdbb35/large_mba_em_gestao_hospitalar_38bffdbb35.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_53_img1,Engenharia de Software,Engenharia de Software - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/engenharia-de-software,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Engenharia_de_Software1920x1080_caa71842d6/integrado_Catalogo_Presencial_Engenharia_de_Software1920x1080_caa71842d6.png,Grupo Integrado,Educação > Engenharia,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Engenharia_de_Software1920x1080_caa71842d6/large_integrado_Catalogo_Presencial_Engenharia_de_Software1920x1080_caa71842d6.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_53_img2,Engenharia de Software,Engenharia de Software - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/engenharia-de-software,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Engenharia_de_Software1080x1080_7d9ff23825/integrado_Catalogo_Presencial_Engenharia_de_Software1080x1080_7d9ff23825.png,Grupo Integrado,Educação > Engenharia,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Engenharia_de_Software1080x1080_7d9ff23825/large_integrado_Catalogo_Presencial_Engenharia_de_Software1080x1080_7d9ff23825.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_8_img1,Estética e Cosmética,Estética e Cosmética - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/estetica-e-cosmetica,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_1920x1080_0cd20ba4da/integrado_Catalogo_Presencial_1920x1080_0cd20ba4da.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_1920x1080_0cd20ba4da/large_integrado_Catalogo_Presencial_1920x1080_0cd20ba4da.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_8_img2,Estética e Cosmética,Estética e Cosmética - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/estetica-e-cosmetica,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_1080x1080_9b24294aee/integrado_Catalogo_Presencial_1080x1080_9b24294aee.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_1080x1080_9b24294aee/large_integrado_Catalogo_Presencial_1080x1080_9b24294aee.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_118_img1,Fonoaudiologia,Fonoaudiologia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/fonoaudiologia,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Fonoaudiologia1080x1080_c8bacb3af0/integrado_Catalogo_Presencial_Fonoaudiologia1080x1080_c8bacb3af0.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Fonoaudiologia1080x1080_c8bacb3af0/large_integrado_Catalogo_Presencial_Fonoaudiologia1080x1080_c8bacb3af0.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_118_img2,Fonoaudiologia,Fonoaudiologia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/fonoaudiologia,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Fonoaudiologia1920x1080_48abad8242/integrado_Catalogo_Presencial_Fonoaudiologia1920x1080_48abad8242.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Fonoaudiologia1920x1080_48abad8242/large_integrado_Catalogo_Presencial_Fonoaudiologia1920x1080_48abad8242.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_51,Engenharia de Software,Engenharia de Software - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/engenharia-de-software,https://storage.googleapis.com/cms-site-integrado/engenharia_de_software_semipresencial_5723ced2eb/engenharia_de_software_semipresencial_5723ced2eb.png,Grupo Integrado,Educação > Engenharia,https://storage.googleapis.com/cms-site-integrado/large_engenharia_de_software_semipresencial_5723ced2eb/large_engenharia_de_software_semipresencial_5723ced2eb.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_106,Manejo de Pragas em Culturas Agrícolas,Manejo de Pragas em Culturas Agrícolas - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/manejo-de-pragas-em-culturas-agricolas,https://storage.googleapis.com/cms-site-integrado/manejo_de_pragas_em_culturas_agricolas_562ad5084e/manejo_de_pragas_em_culturas_agricolas_562ad5084e.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/medium_manejo_de_pragas_em_culturas_agricolas_562ad5084e/medium_manejo_de_pragas_em_culturas_agricolas_562ad5084e.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_13_img1,Psicologia,Psicologia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/psicologia,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Psicologia1080x1080_351daba85b/integrado_Catalogo_Presencial_Psicologia1080x1080_351daba85b.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Psicologia1080x1080_351daba85b/large_integrado_Catalogo_Presencial_Psicologia1080x1080_351daba85b.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_13_img2,Psicologia,Psicologia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/psicologia,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Psicologia1920x1080_524524fb4a/integrado_Catalogo_Presencial_Psicologia1920x1080_524524fb4a.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Psicologia1920x1080_524524fb4a/large_integrado_Catalogo_Presencial_Psicologia1920x1080_524524fb4a.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_67,Planejamento Urbano e Regional,Planejamento Urbano e Regional - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/planejamento-urbano-e-regional,https://storage.googleapis.com/cms-site-integrado/planejamento_urbano_e_regional_b5e756250d/planejamento_urbano_e_regional_b5e756250d.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/medium_planejamento_urbano_e_regional_b5e756250d/medium_planejamento_urbano_e_regional_b5e756250d.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_123,Terapia Ocupacional,Terapia Ocupacional - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/terapia-ocupacional,https://storage.googleapis.com/cms-site-integrado/terapia_ocupacional_semipresencial_b418fee964/terapia_ocupacional_semipresencial_b418fee964.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_terapia_ocupacional_semipresencial_b418fee964/large_terapia_ocupacional_semipresencial_b418fee964.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_129,Engenharia Civil,Engenharia Civil - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/engenharia-civil,https://storage.googleapis.com/cms-site-integrado/engenharia_civil_5a08a936a6/engenharia_civil_5a08a936a6.webp,Grupo Integrado,Educação > Engenharia,https://storage.googleapis.com/cms-site-integrado/large_engenharia_civil_5a08a936a6/large_engenharia_civil_5a08a936a6.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_124,Mídias Sociais Digitais,Mídias Sociais Digitais - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/ead/midias-sociais-digitais,https://storage.googleapis.com/cms-site-integrado/midias_sociais_digitais_ead_e40cb10835/midias_sociais_digitais_ead_e40cb10835.png,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/medium_midias_sociais_digitais_ead_e40cb10835/medium_midias_sociais_digitais_ead_e40cb10835.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_128,Arquitetura e Urbanismo,Arquitetura e Urbanismo - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/arquitetura-e-urbanismo,https://storage.googleapis.com/cms-site-integrado/arquiteura_e_urbanismo_61f1a50a7f/arquiteura_e_urbanismo_61f1a50a7f.webp,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_arquiteura_e_urbanismo_61f1a50a7f/large_arquiteura_e_urbanismo_61f1a50a7f.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_122,Fonoaudiologia,Fonoaudiologia - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/fonoaudiologia,https://storage.googleapis.com/cms-site-integrado/fonoaudiologia_semipresencial_968d26dfaa/fonoaudiologia_semipresencial_968d26dfaa.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_fonoaudiologia_semipresencial_968d26dfaa/large_fonoaudiologia_semipresencial_968d26dfaa.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_38,Processos Gerenciais,Processos Gerenciais - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/ead/processos-gerenciais,https://storage.googleapis.com/cms-site-integrado/processos_gerenciais_a31ee6f2d9/processos_gerenciais_a31ee6f2d9.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_processos_gerenciais_a31ee6f2d9/large_processos_gerenciais_a31ee6f2d9.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_126,Gestão da Qualidade,Gestão da Qualidade - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/gestao-da-qualidade,https://storage.googleapis.com/cms-site-integrado/gestao_da_qualidade_semipresencial_a1e2f27df2/gestao_da_qualidade_semipresencial_a1e2f27df2.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_gestao_da_qualidade_semipresencial_a1e2f27df2/large_gestao_da_qualidade_semipresencial_a1e2f27df2.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_93,Educação Infantil,Educação Infantil - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/educacao-infantil,https://storage.googleapis.com/cms-site-integrado/educacao_infantil_90edddf754/educacao_infantil_90edddf754.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_educacao_infantil_90edddf754/large_educacao_infantil_90edddf754.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_113,Educação Especial Inclusiva,Educação Especial Inclusiva - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/educacao-especial-inclusiva,https://storage.googleapis.com/cms-site-integrado/educacao_especial_inclusiva_ec02d3301a/educacao_especial_inclusiva_ec02d3301a.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_educacao_especial_inclusiva_ec02d3301a/large_educacao_especial_inclusiva_ec02d3301a.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_138_img1,Inteligência Artificial,Inteligência Artificial - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/inteligencia-artificial,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Inteligencia_Artificial1080x1080_e63ac955ee/integrado_Catalogo_Presencial_Inteligencia_Artificial1080x1080_e63ac955ee.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Inteligencia_Artificial1080x1080_e63ac955ee/large_integrado_Catalogo_Presencial_Inteligencia_Artificial1080x1080_e63ac955ee.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_138_img2,Inteligência Artificial,Inteligência Artificial - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/inteligencia-artificial,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Inteligencia_Artificial1920x1080_5cb71a3838/integrado_Catalogo_Presencial_Inteligencia_Artificial1920x1080_5cb71a3838.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Inteligencia_Artificial1920x1080_5cb71a3838/large_integrado_Catalogo_Presencial_Inteligencia_Artificial1920x1080_5cb71a3838.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_131,Gestão Comercial,Gestão Comercial - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/gestao-comercial,https://storage.googleapis.com/cms-site-integrado/gestao_comercial_presencial_038b960f08/gestao_comercial_presencial_038b960f08.webp,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_gestao_comercial_presencial_038b960f08/large_gestao_comercial_presencial_038b960f08.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_139,Mecanização Agrícola,Mecanização Agrícola - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/presencial/mecanizacao-agricola,https://storage.googleapis.com/cms-site-integrado/mecanizacao_agricola_presencial_f2c85b1e98/mecanizacao_agricola_presencial_f2c85b1e98.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_mecanizacao_agricola_presencial_f2c85b1e98/large_mecanizacao_agricola_presencial_f2c85b1e98.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
